TOWN,eb_rate_estimate,year,drug
EAST BRIDGEWATER,24.005221180166085,2014,tot_opioid
EAST BRIDGEWATER,23.336860445205,2015,tot_opioid
EAST BRIDGEWATER,27.611482572650083,2016,tot_opioid
EAST BRIDGEWATER,31.615479352102422,2017,tot_opioid
EAST BROOKFIELD,0.005979439043431,2013,alprazolam
EAST BROOKFIELD,0.006284986273765,2014,alprazolam
EAST BROOKFIELD,0.006042454226153,2015,alprazolam
EAST BROOKFIELD,0.006591083362654,2016,alprazolam
EAST BROOKFIELD,0.006691513929114,2017,alprazolam
EAST BROOKFIELD,0.00625947535219,2013,diazepam
EAST BROOKFIELD,0.006440924177222,2014,diazepam
EAST BROOKFIELD,0.006698290099209,2015,diazepam
EAST BROOKFIELD,0.007095604537506,2016,diazepam
EAST BROOKFIELD,0.007033063943429,2017,diazepam
EAST BROOKFIELD,0.011710674437161,2013,lorazepam
EAST BROOKFIELD,0.011813852646397,2014,lorazepam
EAST BROOKFIELD,0.011731833506749,2015,lorazepam
EAST BROOKFIELD,0.011947837301863,2016,lorazepam
EAST BROOKFIELD,0.01157563988143,2017,lorazepam
EAST BROOKFIELD,0.010639650885286,2013,tot_benzo
EAST BROOKFIELD,0.010763849279566,2014,tot_benzo
EAST BROOKFIELD,0.010611818034633,2015,tot_benzo
EAST BROOKFIELD,0.011188968230551,2016,tot_benzo
EAST BROOKFIELD,0.01098846712137,2017,tot_benzo
EAST BROOKFIELD,0.010414477817785,2013,tot_opioid
EAST BROOKFIELD,0.010349533974134,2014,tot_opioid
EAST BROOKFIELD,0.010165095513809,2015,tot_opioid
EAST BROOKFIELD,0.010106334337642,2016,tot_opioid
EAST BROOKFIELD,0.009898107604911,2017,tot_opioid
EAST LONGMEADOW,0.054700396082126,2013,alprazolam
EAST LONGMEADOW,0.072397183193685,2014,alprazolam
EAST LONGMEADOW,0.085656691439209,2015,alprazolam
EAST LONGMEADOW,0.113303598259003,2016,alprazolam
EAST LONGMEADOW,0.130708486239458,2017,alprazolam
EAST LONGMEADOW,0.015740506374705,2013,diazepam
EAST LONGMEADOW,0.033376875354572,2014,diazepam
EAST LONGMEADOW,0.027323480337544,2015,diazepam
EAST LONGMEADOW,0.045229555034424,2016,diazepam
EAST LONGMEADOW,0.040271694757566,2017,diazepam
EAST LONGMEADOW,0.333736090715293,2013,lorazepam
EAST LONGMEADOW,0.380469379414942,2014,lorazepam
EAST LONGMEADOW,0.438518339946246,2015,lorazepam
EAST LONGMEADOW,0.466756440640152,2016,lorazepam
EAST LONGMEADOW,0.475605358151848,2017,lorazepam
EAST LONGMEADOW,0.403921144769211,2013,tot_benzo
EAST LONGMEADOW,0.48607450220283,2014,tot_benzo
EAST LONGMEADOW,0.551347419215026,2015,tot_benzo
EAST LONGMEADOW,0.625213496771217,2016,tot_benzo
EAST LONGMEADOW,0.646506705872262,2017,tot_benzo
EAST LONGMEADOW,25.12869658010829,2013,tot_opioid
EAST LONGMEADOW,27.33791912452849,2014,tot_opioid
EAST LONGMEADOW,29.203386470461968,2015,tot_opioid
EAST LONGMEADOW,34.213582483090015,2016,tot_opioid
EAST LONGMEADOW,34.912174612051594,2017,tot_opioid
EASTHAM,4.60914220212e-4,2013,alprazolam
EASTHAM,4.83831114286e-4,2014,alprazolam
EASTHAM,4.63810951586e-4,2015,alprazolam
EASTHAM,5.06530586445e-4,2016,alprazolam
EASTHAM,5.14574861027e-4,2017,alprazolam
EASTHAM,5.09074820244e-4,2013,diazepam
EASTHAM,5.2378103552e-4,2014,diazepam
EASTHAM,5.48108820806e-4,2015,diazepam
EASTHAM,5.83519273442e-4,2016,diazepam
EASTHAM,5.78408563889e-4,2017,diazepam
EASTHAM,8.99347698996e-4,2013,lorazepam
EASTHAM,9.05398194001e-4,2014,lorazepam
EASTHAM,8.97857269498e-4,2015,lorazepam
EASTHAM,9.12684756696e-4,2016,lorazepam
EASTHAM,8.83376605802e-4,2017,lorazepam
EASTHAM,8.033783512e-4,2013,tot_benzo
EASTHAM,8.11905220896e-4,2014,tot_benzo
EASTHAM,7.9981969657e-4,2015,tot_benzo
EASTHAM,8.43180187855e-4,2016,tot_benzo
EASTHAM,8.27826598899e-4,2017,tot_benzo
EASTHAM,0.069903953282827,2013,tot_opioid
EASTHAM,0.050274473316886,2014,tot_opioid
EASTHAM,0.044908653720121,2015,tot_opioid
EASTHAM,0.053824750149671,2016,tot_opioid
EASTHAM,0.039982783081236,2017,tot_opioid
EASTHAMPTON,0.074284579520757,2013,alprazolam
EASTHAMPTON,0.11612719092599,2014,alprazolam
EASTHAMPTON,0.100213187138957,2015,alprazolam
EASTHAMPTON,0.061532434563415,2016,alprazolam
EASTHAMPTON,0.061535819779817,2017,alprazolam
EASTHAMPTON,0.040173879773658,2013,diazepam
EASTHAMPTON,0.048894266332935,2014,diazepam
EASTHAMPTON,0.035832946374791,2015,diazepam
EASTHAMPTON,0.022169556311219,2016,diazepam
EASTHAMPTON,0.02838279588673,2017,diazepam
EASTHAMPTON,0.233799630954565,2013,lorazepam
EASTHAMPTON,0.260679206713253,2014,lorazepam
EASTHAMPTON,0.206059558975448,2015,lorazepam
EASTHAMPTON,0.140210281482647,2016,lorazepam
EASTHAMPTON,0.167988379053491,2017,lorazepam
EASTHAMPTON,0.348003134980969,2013,tot_benzo
EASTHAMPTON,0.425521102410278,2014,tot_benzo
EASTHAMPTON,0.341787253480668,2015,tot_benzo
EASTHAMPTON,0.223390573122719,2016,tot_benzo
EASTHAMPTON,0.257444566572883,2017,tot_benzo
EASTHAMPTON,13.794422749860626,2013,tot_opioid
EASTHAMPTON,15.607344831436743,2014,tot_opioid
EASTHAMPTON,13.195136352709703,2015,tot_opioid
EASTHAMPTON,11.13701147156364,2016,tot_opioid
EASTHAMPTON,12.130110656494162,2017,tot_opioid
EASTON,0.216108931512466,2013,alprazolam
EASTON,0.252154149727764,2014,alprazolam
EASTON,0.344881868932772,2015,alprazolam
EASTON,0.308864841415689,2016,alprazolam
EASTON,0.279388719926941,2017,alprazolam
EASTON,0.077158242268706,2013,diazepam
EASTON,0.081688706808495,2014,diazepam
EASTON,0.105032079024637,2015,diazepam
EASTON,0.086949055578569,2016,diazepam
EASTON,0.075647982569666,2017,diazepam
EASTON,0.338066996429309,2013,lorazepam
EASTON,0.394536246144091,2014,lorazepam
EASTON,0.518517037742209,2015,lorazepam
EASTON,0.453562004986328,2016,lorazepam
EASTON,0.432399814036646,2017,lorazepam
EASTON,0.631480585620819,2013,tot_benzo
EASTON,0.7285821436019,2014,tot_benzo
EASTON,0.968880165658309,2015,tot_benzo
EASTON,0.849654193665881,2016,tot_benzo
EASTON,0.787632004198909,2017,tot_benzo
EASTON,30.73242259985014,2013,tot_opioid
EASTON,32.918882381747416,2014,tot_opioid
EASTON,30.37945008969936,2015,tot_opioid
EASTON,31.80288033449642,2016,tot_opioid
EASTON,33.72388429850342,2017,tot_opioid
EDGARTOWN,0.001376147398026,2013,alprazolam
EDGARTOWN,0.0014448845752,2014,alprazolam
EDGARTOWN,0.001385763599262,2015,alprazolam
EDGARTOWN,0.001513100028311,2016,alprazolam
EDGARTOWN,0.001536968523341,2017,alprazolam
EDGARTOWN,0.001506182108744,2013,diazepam
EDGARTOWN,0.001549718928284,2014,diazepam
EDGARTOWN,0.001619945481636,2015,diazepam
EDGARTOWN,0.001723102376637,2016,diazepam
EDGARTOWN,0.001707993958467,2017,diazepam
EDGARTOWN,0.023943819617049,2013,lorazepam
EDGARTOWN,0.023973730813013,2014,lorazepam
EDGARTOWN,0.062520604972554,2015,lorazepam
EDGARTOWN,0.070575302672243,2016,lorazepam
EDGARTOWN,0.087803105693146,2017,lorazepam
EDGARTOWN,0.023752724821946,2013,tot_benzo
EDGARTOWN,0.023784155645134,2014,tot_benzo
EDGARTOWN,0.062458989374116,2015,tot_benzo
EDGARTOWN,0.070600037669287,2016,tot_benzo
EDGARTOWN,0.087912285969539,2017,tot_benzo
EDGARTOWN,0.925824526923439,2013,tot_opioid
EDGARTOWN,1.054488777200232,2014,tot_opioid
EDGARTOWN,6.614300835955808,2015,tot_opioid
EDGARTOWN,5.377162427377618,2016,tot_opioid
EDGARTOWN,5.119781080050356,2017,tot_opioid
EGREMONT,0,2013,alprazolam
EGREMONT,0,2014,alprazolam
EGREMONT,0,2015,alprazolam
EGREMONT,0,2016,alprazolam
EGREMONT,0,2017,alprazolam
EGREMONT,0,2013,diazepam
EGREMONT,0,2014,diazepam
EGREMONT,0,2015,diazepam
EGREMONT,0,2016,diazepam
EGREMONT,0,2017,diazepam
EGREMONT,0,2013,lorazepam
EGREMONT,0,2014,lorazepam
EGREMONT,0,2015,lorazepam
EGREMONT,0,2016,lorazepam
EGREMONT,0,2017,lorazepam
EGREMONT,0,2013,tot_benzo
EGREMONT,0,2014,tot_benzo
EGREMONT,0,2015,tot_benzo
EGREMONT,0,2016,tot_benzo
EGREMONT,0,2017,tot_benzo
EGREMONT,0,2013,tot_opioid
EGREMONT,0,2014,tot_opioid
EGREMONT,0,2015,tot_opioid
EGREMONT,0,2016,tot_opioid
EGREMONT,0,2017,tot_opioid
ERVING,0.002900963762139,2013,alprazolam
ERVING,0.003046968869513,2014,alprazolam
ERVING,0.002924639140559,2015,alprazolam
ERVING,0.003192323972465,2016,alprazolam
ERVING,0.003242114164908,2017,alprazolam
ERVING,0.003127911001645,2013,diazepam
ERVING,0.003218412552251,2014,diazepam
ERVING,0.00335835433045,2015,diazepam
ERVING,0.003567181888478,2016,diazepam
ERVING,0.003535848175242,2017,diazepam
ERVING,0.005669734207729,2013,lorazepam
ERVING,0.005713083142896,2014,lorazepam
ERVING,0.005668987424931,2015,lorazepam
ERVING,0.005767338959217,2016,lorazepam
ERVING,0.005584572811567,2017,lorazepam
ERVING,0.00510251493207,2013,tot_benzo
ERVING,0.005159033060024,2014,tot_benzo
ERVING,0.005083953361132,2015,tot_benzo
ERVING,0.005359956545993,2016,tot_benzo
ERVING,0.005263033915639,2017,tot_benzo
ERVING,0.004940526477296,2013,tot_opioid
ERVING,0.004909669086235,2014,tot_opioid
ERVING,0.004822128074224,2015,tot_opioid
ERVING,0.004794179325189,2016,tot_opioid
ERVING,0.004695364192082,2017,tot_opioid
ESSEX,0.001370689312512,2013,alprazolam
ESSEX,0.001439151995798,2014,alprazolam
ESSEX,0.001380261623269,2015,alprazolam
ESSEX,0.001507094265929,2016,alprazolam
ESSEX,0.001530868980757,2017,alprazolam
ESSEX,0.001500289264841,2013,diazepam
ESSEX,0.001543655595938,2014,diazepam
ESSEX,0.001613617690673,2015,diazepam
ESSEX,0.001716380446175,2016,diazepam
ESSEX,0.001701331065342,2017,diazepam
ESSEX,0.002676160811304,2013,lorazepam
ESSEX,0.002695079627843,2014,lorazepam
ESSEX,0.002673244941744,2015,lorazepam
ESSEX,0.002718221647398,2016,lorazepam
ESSEX,0.002631360731856,2017,lorazepam
ESSEX,0.002397201986865,2013,tot_benzo
ESSEX,0.002423056469944,2014,tot_benzo
ESSEX,0.002387286719024,2015,tot_benzo
ESSEX,0.002516775745439,2016,tot_benzo
ESSEX,0.002471065293601,2017,tot_benzo
ESSEX,0.086413236752617,2013,tot_opioid
ESSEX,0.093074131716487,2014,tot_opioid
ESSEX,0.091698575668216,2015,tot_opioid
ESSEX,0.111711212282539,2016,tot_opioid
ESSEX,0.127685559517338,2017,tot_opioid
EVERETT,0.244790494819614,2013,alprazolam
EVERETT,0.209033868566038,2014,alprazolam
EVERETT,0.217329916538299,2015,alprazolam
EVERETT,0.268802674375565,2016,alprazolam
EVERETT,0.288539608941741,2017,alprazolam
EVERETT,0.060187039483312,2013,diazepam
EVERETT,0.064414898657336,2014,diazepam
EVERETT,0.082349291592404,2015,diazepam
EVERETT,0.122616024565154,2016,diazepam
EVERETT,0.111008398560364,2017,diazepam
EVERETT,0.362906871575112,2013,lorazepam
EVERETT,0.36628292684852,2014,lorazepam
EVERETT,0.406839301433696,2015,lorazepam
EVERETT,0.548954033822199,2016,lorazepam
EVERETT,0.536796304022171,2017,lorazepam
EVERETT,0.667977364517954,2013,tot_benzo
EVERETT,0.639786460267902,2014,tot_benzo
EVERETT,0.706638003786939,2015,tot_benzo
EVERETT,0.940689752957437,2016,tot_benzo
EVERETT,0.936636280056958,2017,tot_benzo
EVERETT,24.516856065610707,2013,tot_opioid
EVERETT,24.383641810838775,2014,tot_opioid
EVERETT,23.31254791719158,2015,tot_opioid
EVERETT,25.725810984515814,2016,tot_opioid
EVERETT,27.909842834301266,2017,tot_opioid
FAIRHAVEN,0.179192569252955,2013,alprazolam
FAIRHAVEN,0.204283656685894,2014,alprazolam
FAIRHAVEN,0.226143826166805,2015,alprazolam
FAIRHAVEN,0.274308101932236,2016,alprazolam
FAIRHAVEN,0.242534403493579,2017,alprazolam
FAIRHAVEN,0.027513937106652,2013,diazepam
FAIRHAVEN,0.023066589427802,2014,diazepam
FAIRHAVEN,0.031239500876255,2015,diazepam
FAIRHAVEN,0.020613432871358,2016,diazepam
FAIRHAVEN,0.024816321265529,2017,diazepam
FAIRHAVEN,0.216701111152437,2013,lorazepam
FAIRHAVEN,0.257437064425783,2014,lorazepam
FAIRHAVEN,0.335651115580752,2015,lorazepam
FAIRHAVEN,0.40247573535658,2016,lorazepam
FAIRHAVEN,0.341646201555318,2017,lorazepam
FAIRHAVEN,0.423246729467531,2013,tot_benzo
FAIRHAVEN,0.484632528422164,2014,tot_benzo
FAIRHAVEN,0.592959738228255,2015,tot_benzo
FAIRHAVEN,0.697331189004661,2016,tot_benzo
FAIRHAVEN,0.608887827332051,2017,tot_benzo
FAIRHAVEN,15.493946110439355,2013,tot_opioid
FAIRHAVEN,19.602291376622205,2014,tot_opioid
FAIRHAVEN,22.885190492119865,2015,tot_opioid
FAIRHAVEN,27.565903289338586,2016,tot_opioid
FAIRHAVEN,26.619132691215086,2017,tot_opioid
FALL RIVER,0.891891010056416,2013,alprazolam
FALL RIVER,0.980851227977135,2014,alprazolam
FALL RIVER,1.033691950482098,2015,alprazolam
FALL RIVER,0.997547517678208,2016,alprazolam
FALL RIVER,0.985876353360374,2017,alprazolam
FALL RIVER,0.392159301872373,2013,diazepam
FALL RIVER,0.399637450602525,2014,diazepam
FALL RIVER,0.368885966134825,2015,diazepam
FALL RIVER,0.351131467903586,2016,diazepam
FALL RIVER,0.332824319779118,2017,diazepam
FALL RIVER,0.839056645783297,2013,lorazepam
FALL RIVER,0.920988560632515,2014,lorazepam
FALL RIVER,0.972926699107895,2015,lorazepam
FALL RIVER,1.000529499395591,2016,lorazepam
FALL RIVER,1.00421428105747,2017,lorazepam
FALL RIVER,2.123691829031123,2013,tot_benzo
FALL RIVER,2.302091425576498,2014,tot_benzo
FALL RIVER,2.376110558366734,2015,tot_benzo
FALL RIVER,2.349805831675381,2016,tot_benzo
FALL RIVER,2.323496126735765,2017,tot_benzo
FALL RIVER,72.02630284731575,2013,tot_opioid
FALL RIVER,75.96243230473206,2014,tot_opioid
FALL RIVER,77.73322486638416,2015,tot_opioid
FALL RIVER,81.42886452396341,2016,tot_opioid
FALL RIVER,81.54386206935553,2017,tot_opioid
FALMOUTH,0.062698524358154,2013,alprazolam
FALMOUTH,0.062518969211613,2014,alprazolam
FALMOUTH,0.069391669172725,2015,alprazolam
FALMOUTH,0.065405034501431,2016,alprazolam
FALMOUTH,0.060854609663709,2017,alprazolam
FALMOUTH,0.021820087564161,2013,diazepam
FALMOUTH,0.020060157523655,2014,diazepam
FALMOUTH,0.020898030711306,2015,diazepam
FALMOUTH,0.021738516726747,2016,diazepam
FALMOUTH,0.023871194113125,2017,diazepam
FALMOUTH,0.194508821738152,2013,lorazepam
FALMOUTH,0.175381487558706,2014,lorazepam
FALMOUTH,0.192662275459074,2015,lorazepam
FALMOUTH,0.199545874942693,2016,lorazepam
FALMOUTH,0.213570725378311,2017,lorazepam
FALMOUTH,0.278911777374226,2013,tot_benzo
FALMOUTH,0.257826501353983,2014,tot_benzo
FALMOUTH,0.282822191025165,2015,tot_benzo
FALMOUTH,0.286548745660116,2016,tot_benzo
FALMOUTH,0.298161765798173,2017,tot_benzo
FALMOUTH,16.102296581390966,2013,tot_opioid
FALMOUTH,14.285228115595777,2014,tot_opioid
FALMOUTH,15.378725939905685,2015,tot_opioid
FALMOUTH,16.38913634429456,2016,tot_opioid
FALMOUTH,18.06205328503005,2017,tot_opioid
FITCHBURG,0.100149804972767,2013,alprazolam
FITCHBURG,0.11712783422634,2014,alprazolam
FITCHBURG,0.123737608263347,2015,alprazolam
FITCHBURG,0.119843870267409,2016,alprazolam
FITCHBURG,0.181706852107243,2017,alprazolam
FITCHBURG,0.09011688564709,2013,diazepam
FITCHBURG,0.087273879330711,2014,diazepam
FITCHBURG,0.091912159992547,2015,diazepam
FITCHBURG,0.085916096251081,2016,diazepam
FITCHBURG,0.094456062018641,2017,diazepam
FITCHBURG,0.440714329958838,2013,lorazepam
FITCHBURG,0.457109945972402,2014,lorazepam
FITCHBURG,0.467336915687772,2015,lorazepam
FITCHBURG,0.42696795531244,2016,lorazepam
FITCHBURG,0.47367695705254,2017,lorazepam
FITCHBURG,0.631077558180097,2013,tot_benzo
FITCHBURG,0.661595742195684,2014,tot_benzo
FITCHBURG,0.683089356455665,2015,tot_benzo
FITCHBURG,0.632778025712152,2016,tot_benzo
FITCHBURG,0.749963009650408,2017,tot_benzo
FITCHBURG,23.611616762698763,2013,tot_opioid
FITCHBURG,27.008856706273345,2014,tot_opioid
FITCHBURG,28.183210587732933,2015,tot_opioid
FITCHBURG,28.965877198070626,2016,tot_opioid
FITCHBURG,30.854037926487038,2017,tot_opioid
FLORIDA,0.006504641758519,2013,alprazolam
FLORIDA,0.006837881644503,2014,alprazolam
FLORIDA,0.006575837444754,2015,alprazolam
FLORIDA,0.007172072983929,2016,alprazolam
FLORIDA,0.007280915706975,2017,alprazolam
FLORIDA,0.006775613282825,2013,diazepam
FLORIDA,0.006972084510429,2014,diazepam
FLORIDA,0.007246640996866,2015,diazepam
FLORIDA,0.007673082516859,2016,diazepam
FLORIDA,0.00760541423025,2017,diazepam
FLORIDA,0.012743794540234,2013,lorazepam
FLORIDA,0.012858617522685,2014,lorazepam
FLORIDA,0.012771054783539,2015,lorazepam
FLORIDA,0.01300852168767,2016,lorazepam
FLORIDA,0.012604483815871,2017,lorazepam
FLORIDA,0.011597207697707,2013,tot_benzo
FLORIDA,0.011733781229176,2014,tot_benzo
FLORIDA,0.011568921603396,2015,tot_benzo
FLORIDA,0.012198323403148,2016,tot_benzo
FLORIDA,0.011980079890627,2017,tot_benzo
FLORIDA,0.011373267056756,2013,tot_opioid
FLORIDA,0.011302363903902,2014,tot_opioid
FLORIDA,0.011100963694522,2015,tot_opioid
FLORIDA,0.011036822226668,2016,tot_opioid
FLORIDA,0.010809439367354,2017,tot_opioid
FOXBOROUGH,0.132495337835494,2013,alprazolam
FOXBOROUGH,0.158457949170807,2014,alprazolam
FOXBOROUGH,0.174722776895074,2015,alprazolam
FOXBOROUGH,0.139738648442073,2016,alprazolam
FOXBOROUGH,0.166614616383409,2017,alprazolam
FOXBOROUGH,0.06700865268712,2013,diazepam
FOXBOROUGH,0.061413265753434,2014,diazepam
FOXBOROUGH,0.062652042789825,2015,diazepam
FOXBOROUGH,0.062035050393693,2016,diazepam
FOXBOROUGH,0.067010954232737,2017,diazepam
FOXBOROUGH,0.435986246360847,2013,lorazepam
FOXBOROUGH,0.514184929487281,2014,lorazepam
FOXBOROUGH,0.573301517692961,2015,lorazepam
FOXBOROUGH,0.553365913814239,2016,lorazepam
FOXBOROUGH,0.537432241567023,2017,lorazepam
FOXBOROUGH,0.635622557433961,2013,tot_benzo
FOXBOROUGH,0.734216121003428,2014,tot_benzo
FOXBOROUGH,0.810893031120319,2015,tot_benzo
FOXBOROUGH,0.755239930949654,2016,tot_benzo
FOXBOROUGH,0.771198631078872,2017,tot_benzo
FOXBOROUGH,28.426480188196553,2013,tot_opioid
FOXBOROUGH,30.16370622970418,2014,tot_opioid
FOXBOROUGH,31.272378345119183,2015,tot_opioid
FOXBOROUGH,30.70431541986099,2016,tot_opioid
FOXBOROUGH,29.827739382143783,2017,tot_opioid
FRAMINGHAM,0.156006446530619,2013,alprazolam
FRAMINGHAM,0.165525640918136,2014,alprazolam
FRAMINGHAM,0.207314304549938,2015,alprazolam
FRAMINGHAM,0.259123963664073,2016,alprazolam
FRAMINGHAM,0.238400923602861,2017,alprazolam
FRAMINGHAM,0.066024484347401,2013,diazepam
FRAMINGHAM,0.064245601496939,2014,diazepam
FRAMINGHAM,0.06814611696842,2015,diazepam
FRAMINGHAM,0.072049406554329,2016,diazepam
FRAMINGHAM,0.087827071412273,2017,diazepam
FRAMINGHAM,0.262174328195698,2013,lorazepam
FRAMINGHAM,0.285030407276307,2014,lorazepam
FRAMINGHAM,0.315610976118777,2015,lorazepam
FRAMINGHAM,0.379579190472109,2016,lorazepam
FRAMINGHAM,0.407353722550506,2017,lorazepam
FRAMINGHAM,0.484201351279196,2013,tot_benzo
FRAMINGHAM,0.51479355239966,2014,tot_benzo
FRAMINGHAM,0.591085155576515,2015,tot_benzo
FRAMINGHAM,0.710793936634487,2016,tot_benzo
FRAMINGHAM,0.733646765112705,2017,tot_benzo
FRAMINGHAM,24.716350224370906,2013,tot_opioid
FRAMINGHAM,25.37279337200269,2014,tot_opioid
FRAMINGHAM,27.175217878115703,2015,tot_opioid
FRAMINGHAM,30.295029156831585,2016,tot_opioid
FRAMINGHAM,29.960398063553225,2017,tot_opioid
FRANKLIN,0.167077529789638,2013,alprazolam
FRANKLIN,0.152075200196843,2014,alprazolam
FRANKLIN,0.178719436915889,2015,alprazolam
FRANKLIN,0.193984342268143,2016,alprazolam
FRANKLIN,0.18305661556588,2017,alprazolam
FRANKLIN,0.09336295207692,2013,diazepam
FRANKLIN,0.103362355705209,2014,diazepam
FRANKLIN,0.086546653874039,2015,diazepam
FRANKLIN,0.089949619771468,2016,diazepam
FRANKLIN,0.103791420273622,2017,diazepam
FRANKLIN,0.152758747624799,2013,lorazepam
FRANKLIN,0.16711845469934,2014,lorazepam
FRANKLIN,0.178280981182875,2015,lorazepam
FRANKLIN,0.218150484686713,2016,lorazepam
FRANKLIN,0.245470016180403,2017,lorazepam
FRANKLIN,0.413208858940511,2013,tot_benzo
FRANKLIN,0.422572022187644,2014,tot_benzo
FRANKLIN,0.443539853654971,2015,tot_benzo
FRANKLIN,0.502117987439829,2016,tot_benzo
FRANKLIN,0.532418361876493,2017,tot_benzo
FRANKLIN,15.366999564704079,2013,tot_opioid
FRANKLIN,14.728850846318492,2014,tot_opioid
FRANKLIN,15.927879057877927,2015,tot_opioid
FRANKLIN,17.295181221819206,2016,tot_opioid
FRANKLIN,20.00855499214961,2017,tot_opioid
FREETOWN,6.45407284437e-4,2013,alprazolam
FREETOWN,6.7752698907e-4,2014,alprazolam
FREETOWN,6.49554921591e-4,2015,alprazolam
FREETOWN,7.09354272064e-4,2016,alprazolam
FREETOWN,7.20604382447e-4,2017,alprazolam
FREETOWN,7.1153528359e-4,2013,diazepam
FREETOWN,7.32092699848e-4,2014,diazepam
FREETOWN,7.659275915e-4,2015,diazepam
FREETOWN,8.152660161e-4,2016,diazepam
FREETOWN,8.08123957944e-4,2017,diazepam
FREETOWN,0.001259491506942,2013,lorazepam
FREETOWN,0.001268052140824,2014,lorazepam
FREETOWN,0.001257549086232,2015,lorazepam
FREETOWN,0.001278395711628,2016,lorazepam
FREETOWN,0.001237384482957,2017,lorazepam
FREETOWN,0.001125720788467,2013,tot_benzo
FREETOWN,0.001137707967745,2014,tot_benzo
FREETOWN,0.001120801071314,2015,tot_benzo
FREETOWN,0.001181569275068,2016,tot_benzo
FREETOWN,0.001160065099896,2017,tot_benzo
FREETOWN,0.146791314840176,2013,tot_opioid
FREETOWN,0.089876633624465,2014,tot_opioid
FREETOWN,0.059840059009573,2015,tot_opioid
FREETOWN,0.098606920475784,2016,tot_opioid
FREETOWN,0.080449738314546,2017,tot_opioid
GARDNER,0.09429139075768,2013,alprazolam
GARDNER,0.120156472812095,2014,alprazolam
GARDNER,0.106244097255585,2015,alprazolam
GARDNER,0.115637442819411,2016,alprazolam
GARDNER,0.119330891761556,2017,alprazolam
GARDNER,0.08640117399306,2013,diazepam
GARDNER,0.099718845345848,2014,diazepam
GARDNER,0.114417662257892,2015,diazepam
GARDNER,0.107899729458179,2016,diazepam
GARDNER,0.1098768532756,2017,diazepam
GARDNER,0.507860840137293,2013,lorazepam
GARDNER,0.492864812988905,2014,lorazepam
GARDNER,0.472158038523638,2015,lorazepam
GARDNER,0.519661204645349,2016,lorazepam
GARDNER,0.479607309585445,2017,lorazepam
GARDNER,0.688774541675771,2013,tot_benzo
GARDNER,0.712983361306696,2014,tot_benzo
GARDNER,0.693102221666783,2015,tot_benzo
GARDNER,0.743460079889572,2016,tot_benzo
GARDNER,0.709058717056985,2017,tot_benzo
GARDNER,38.75100532871108,2013,tot_opioid
GARDNER,40.14514815363388,2014,tot_opioid
GARDNER,41.97667186962899,2015,tot_opioid
